@id,@currency,@code_producer,@code_on_card,/producer@id,/producer@name,/category@id,/category@name[pol],/iai_category@id,/iai_category@path[pol],/unit@id,/unit@name[pol],/series@id,/series@name[pol],/price@gross,/price@net,/price@vat,/srp@gross,/srp@net,/srp@vat,/price_pos/price@gross,/price_pos/price@net,/price_pos/price@vat,/price_pos/price@size_id,/price_wholesale/site@gross,/price_wholesale/site@net,/price_wholesale/site@vat,/price_wholesale/site@id,/price_wholesale/site@size_id,/price_minimal/site@gross,/price_minimal/site@net,/price_minimal/site@vat,/price_minimal/site@id,/price_minimal/site@size_id,/price_retail/site@gross,/price_retail/site@net,/price_retail/site@vat,/price_retail/site@id,/price_retail/site@size_id,/pricecomparator_price/site@gross,/pricecomparator_price/site@net,/pricecomparator_price/site@vat,/pricecomparator_price/site@id,/pricecomparator_price/site@service_id,/auction_price/site@gross,/auction_price/site@net,/auction_price/site@vat,/auction_price/site@id,/auction_price/site@size_id,/auction_price/site@service_id,/auction_price/site@service_group_id,/auction_price/site@price_type,/sizes/size@id,/sizes/size@name,/sizes/size@code_producer,/sizes/size@code_external,/sizes/size@weight,/sizes/size@code,/sizes/size/price@gross,/sizes/size/price@net,/sizes/size/price@vat,/sizes/size/srp@gross,/sizes/size/srp@net,/sizes/size/srp@vat,/sizes/size/crossedout_retail_price@gross,/sizes/size/crossedout_retail_price@net,/sizes/size/crossedout_wholesale_price@gross,/sizes/size/crossedout_wholesale_price@net,/sizes/size/stock@size_id,/sizes/size/stock@stock_id,/sizes/size/stock@quantity,/sizes/size/stock@location_id,/sizes/size/stock@location_text_id,/card@url[pol],/delivery_time/mode@type,/delivery_time/time@days,/sum_in_basket@value,/images/large/image@url,/images/large/image@date_changed,/images/large/image@hash,/images/icons/icon@url,/images/icons/icon@date_changed,/images/icons/icon@hash,/images/icons/auction_icon@url,images/icons/group_icon@url,/associated_products/product@id,/associated_products/product@code_external,/hotspots/price@normal_price,/hotspots/price@wholesale_price,/hotspots/price@ending_date,/hotspots/price@enabled,/hotspots/price@promotion,/hotspots/price@discount,/hotspots/price@distinguished,/hotspots/price@special,/hotspots/site@id,/hotspots/site@manual_config,/hotspots/site/promotion@visible,/hotspots/site/discount@visible,/hotspots/site/distinguished@visible,/hotspots/site/special@visible,/enable_in_pos@enabled,/taxcode,/availability_profile@id,/availability_management@value,/loyalty_program/site@id,/loyalty_program/site@operation,/loyalty_program/site@clients,/loyalty_program/site@points,/advance@rate,/priority@level,/sell_by/retail@quantity,/sell_by/wholesale@quantity,/inwrapper@quantity,/visibility/site@visible,/visibility/price_comparator@visible,/availability/site@id,/availability/site@value,/attachments/audio/sound@url,/attachments/audio/sound@lang,/attachments/audio/sound@name,/attachments/document/doc@url,/attachments/document/doc@lang,/attachments/document/doc@name,/attachments/video/movie@url,/attachments/video/movie@lang,/attachments/video/movie@name,/attachments/other/file@url,/attachments/other/file@lang,/attachments/other/file@name,/attachments/image/picture@url,/attachments/image/picture@lang,/attachments/image/picture@name,/note,/warranty@id,/warranty@lang,/warranty@name,/navigation/site@id,/navigation/site/menu@id,/navigation/site/menu/item@textid[pol],/deliverer@id,/description/name[pol],/description/short_desc[pol],/description/long_desc[pol],/description/pricecomparator_name[pol],/description/auction_name[pol],/description/auction_long_desc[pol],/description/meta_title[pol],/description/meta_description[pol],/description/meta_keywords[pol],/description/name[eng],/description/short_desc[eng],/description/long_desc[eng],/description/pricecomparator_name[eng],/description/auction_name[eng],/description/auction_long_desc[eng],/description/meta_title[eng],/description/meta_description[eng],/description/meta_keywords[eng],/description/name[ger],/description/short_desc[ger],/description/long_desc[ger],/description/pricecomparator_name[ger],/description/auction_name[ger],/description/auction_long_desc[ger],/description/meta_title[ger],/description/meta_description[ger],/description/meta_keywords[ger],/parameters/parameter@textid[pol],/parameters/parameter@id,/parameters/parameter@name[pol],/parameters/parameter@description[pol],/parameters/parameter@priority,/parameters/parameter@type,/parameters/parameter@distinction,/parameters/parameter@group_distinction,/parameters/parameter@projector_hide,/parameters/parameter@auction_template_hide,/parameters/parameter/value@parameter_id,/parameters/parameter/value@value_id,/parameters/parameter/value@name[pol],/parameters/parameter/value@description[pol],/parameters/parameter/value@priority,/prices_configuration_for_shops@value,/size_chart@id,/size_chart@name[pol],/prices_config/site@type,/prices_config/site@id,/pos_prices_config/site@type,/pos_prices_config/site@id,/group@id,/group/group_by_parameter@id,/group/group_by_parameter@name[pol],/group/group_by_parameter/product_value@id,/group/group_by_parameter/product_value@name[pol],/auction_descriptions/site@service_id,/auction_descriptions/site@service_group_id,/auction_descriptions/site@auction_title,/auction_descriptions/site@auction_subtitle,/auction_descriptions/site@auction_description
"3747","PLN","","","1599454029","KOMIS","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","50.00","40.65","23.0","0","28.61","23.26","23.0","5","0","28.61","23.26","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","","","100","3747-uniw","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1","","","https://sklep.zaksa.pl/product-pol-3747-Replika-domowa-ZAKSA-sezon-2020-2021-nr-15-David-Smith-PERSONALIZACJA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/7/4/3747_1.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/7/4/3747_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/7/4/3747_3.jpg","2020-09-28 16:02:44
2020-09-28 16:02:44
2020-09-28 16:02:44","","https://sklep.zaksa.pl/data/gfx/icons/large/7/4/3747.jpg","2020-09-28 16:02:44","","https://sklep.zaksa.pl/data/gfx/icons/auctions/7/4/3747.jpg","https://sklep.zaksa.pl/data/gfx/icons/versions/7/4/3747.jpg","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1850","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","Kolekcja meczowa
Wszystkie produkty
Idealne na prezent
REPLIKI SEZON 2020/2021","42","Replika domowa ZAKSA - sezon 2020/2021 -  nr 15 David Smith - PERSONALIZACJA","","","","","","","","","Replika domowa ZAKSA - sezon 2020/2021 -  nr 15 David Smith - PERSONALIZACJA","","","","","","","","","Replika domowa ZAKSA - sezon 2020/2021 -  nr 15 David Smith - PERSONALIZACJA","","","","","","","","","PERSONALIZACJA\nr 15 David Smith","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","y","n","y","n","172","510","nr 15 David Smith","","0","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3748","PLN","","","1599454029","KOMIS","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","50.00","40.65","23.0","0","28.61","23.26","23.0","5","0","28.61","23.26","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","","","100","3748-uniw","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1","","","https://sklep.zaksa.pl/product-pol-3748-Replika-domowa-ZAKSA-sezon-2020-2021-nr-17-Rafal-Prokopczuk-PERSONALIZACJA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/8/4/3748_1.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/8/4/3748_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/8/4/3748_3.jpg","2020-09-28 16:02:44
2020-09-28 16:02:44
2020-09-28 16:02:44","","https://sklep.zaksa.pl/data/gfx/icons/large/8/4/3748.jpg","2020-09-28 16:02:44","","https://sklep.zaksa.pl/data/gfx/icons/auctions/8/4/3748.jpg","https://sklep.zaksa.pl/data/gfx/icons/versions/8/4/3748.jpg","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1840","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","Kolekcja meczowa
Wszystkie produkty
Idealne na prezent
REPLIKI SEZON 2020/2021","42","Replika domowa ZAKSA - sezon 2020/2021 -  nr 17 Rafał Prokopczuk - PERSONALIZACJA","","","","","","","","","Replika domowa ZAKSA - sezon 2020/2021 -  nr 17 Rafał Prokopczuk - PERSONALIZACJA","","","","","","","","","Replika domowa ZAKSA - sezon 2020/2021 -  nr 17 Rafał Prokopczuk - PERSONALIZACJA","","","","","","","","","PERSONALIZACJA\nr 17 Rafał Prokopczuk","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","y","n","y","n","172","511","nr 17 Rafał Prokopczuk","","0","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3749","PLN","","","1599454029","KOMIS","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","50.00","40.65","23.0","0","28.61","23.26","23.0","5","0","28.61","23.26","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","","","100","3749-uniw","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1","","","https://sklep.zaksa.pl/product-pol-3749-Replika-domowa-ZAKSA-sezon-2020-2021-nr-66-Mateusz-Zawalski-PERSONALIZACJA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/9/4/3749_1.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/9/4/3749_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/9/4/3749_3.jpg","2020-09-28 16:02:43
2020-09-28 16:02:43
2020-09-28 16:02:43","","https://sklep.zaksa.pl/data/gfx/icons/large/9/4/3749.jpg","2020-09-28 16:02:43","","https://sklep.zaksa.pl/data/gfx/icons/auctions/9/4/3749.jpg","https://sklep.zaksa.pl/data/gfx/icons/versions/9/4/3749.jpg","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1830","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","Kolekcja meczowa
Wszystkie produkty
Idealne na prezent
REPLIKI SEZON 2020/2021","42","Replika domowa ZAKSA - sezon 2020/2021 -  nr. 66 Mateusz Zawalski - PERSONALIZACJA","","","","","","","","","Replika domowa ZAKSA - sezon 2020/2021 -  nr. 66 Mateusz Zawalski - PERSONALIZACJA","","","","","","","","","Replika domowa ZAKSA - sezon 2020/2021 -  nr. 66 Mateusz Zawalski - PERSONALIZACJA","","","","","","","","","PERSONALIZACJA\nr 66 Mateusz Zawalski","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","y","n","y","n","172","512","nr 66 Mateusz Zawalski","","0","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3750","PLN","","","1599454029","KOMIS","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","50.00","40.65","23.0","0","28.61","23.26","23.0","5","0","28.61","23.26","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","","","100","3750-uniw","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1","","","https://sklep.zaksa.pl/product-pol-3750-Replika-domowa-ZAKSA-sezon-2020-2021-nr-71-Korneliusz-Banach-PERSONALIZACJA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/0/5/3750_1.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/0/5/3750_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/0/5/3750_3.jpg","2020-09-28 16:02:43
2020-09-28 16:02:43
2020-09-28 16:02:43","","https://sklep.zaksa.pl/data/gfx/icons/large/0/5/3750.jpg","2020-09-28 16:02:43","","https://sklep.zaksa.pl/data/gfx/icons/auctions/0/5/3750.jpg","https://sklep.zaksa.pl/data/gfx/icons/versions/0/5/3750.jpg","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1820","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","Kolekcja meczowa
Wszystkie produkty
Idealne na prezent
REPLIKI SEZON 2020/2021","42","Replika domowa ZAKSA - sezon 2020/2021 -  nr 71 Korneliusz Banach - PERSONALIZACJA","","","","","","","","","Replika domowa ZAKSA - sezon 2020/2021 -  nr 71 Korneliusz Banach - PERSONALIZACJA","","","","","","","","","Replika domowa ZAKSA - sezon 2020/2021 -  nr 71 Korneliusz Banach - PERSONALIZACJA","","","","","","","","","PERSONALIZACJA\nr 71 Korneliusz Banach","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","y","n","y","n","172","513","nr 71 Korneliusz Banach","","0","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3751","PLN","","","1599454029","KOMIS","0","*Kategoria tymczasowa","0","","0","szt.","0","","289.00","234.96","23.0","0.00","0.00","23.0","181.06","147.20","23.0","0","14.45","11.75","23.0","5","0","14.45","11.75","23.0","5","0","289.00","234.96","23.0","5","0","","","","","","","","","","","","","","2
3
4
5
6
7","XS
S
M
L
XL
XXL","




","




","30
30
30
30
30
30","3751-2
3751-3
3751-4
3751-5
3751-6
3751-7","289.00","234.96","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","2
3
4
5
6
7","1
1
1
1
1
1","-1.000
-1.000
-1.000
-1.000
-1.000
-1.000","




","




","https://sklep.zaksa.pl/product-pol-3751-BLUZA-ZE-STOJKA-2020-ORYGINALNA.html","deliverer","0","yes","","","","https://sklep.zaksa.pl/data/gfx/icons/large/1/5/","1970-01-01 01:00:00","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","997","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5","1
1","Wszystkie produkty
Marketing\Polecane Nowości","42","BLUZA ZE STÓJKĄ 2020 - ORYGINALNA","","","","","","","","","BLUZA ZE STÓJKĄ 2020 - ORYGINALNA","","","","","","","","","BLUZA ZE STÓJKĄ 2020 - ORYGINALNA","","","","","","","","","","","","","","","","","","","","","","","","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3752","PLN","","","1599454029","KOMIS","0","*Kategoria tymczasowa","0","","0","szt.","0","","299.00","243.09","23.0","0.00","0.00","23.0","175.32","142.54","23.0","0","14.94","12.15","23.0","5","0","14.94","12.15","23.0","5","0","299.00","243.09","23.0","5","0","","","","","","","","","","","","","","2
3
4
5
6
7","XS
S
M
L
XL
XXL","




","




","30
30
30
30
30
30","3752-2
3752-3
3752-4
3752-5
3752-6
3752-7","299.00","243.09","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","2
3
4
5
6
7","1
1
1
1
1
1","-1.000
-1.000
-1.000
-1.000
-1.000
-1.000","




","




","https://sklep.zaksa.pl/product-pol-3752-BLUZA-Z-KAPTUREM-2020-ORYGINALNA.html","deliverer","0","yes","","","","https://sklep.zaksa.pl/data/gfx/icons/large/2/5/","1970-01-01 01:00:00","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","998","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5","1
1","Wszystkie produkty
Marketing\Polecane Nowości","42","BLUZA Z KAPTUREM 2020- ORYGINALNA","","","","","","","","","BLUZA Z KAPTUREM 2020- ORYGINALNA","","","","","","","","","BLUZA Z KAPTUREM 2020- ORYGINALNA","","","","","","","","","","","","","","","","","","","","","","","","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3753","PLN","","","1599454029","KOMIS","0","*Kategoria tymczasowa","0","","0","szt.","0","","158.00","128.46","23.0","0.00","0.00","23.0","175.32","142.54","23.0","0","7.90","6.42","23.0","5","0","7.90","6.42","23.0","5","0","158.00","128.46","23.0","5","0","","","","","","","","","","","","","","2
3
4
5
6
7","XS
S
M
L
XL
XXL","




","




","30
30
30
30
30
30","3753-2
3753-3
3753-4
3753-5
3753-6
3753-7","158.00","128.46","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","2","1","0.000","","","https://sklep.zaksa.pl/product-pol-3753-Polo-2020-kolor-ciemny-szary.html","deliverer","0","yes","","","","https://sklep.zaksa.pl/data/gfx/icons/large/3/5/","1970-01-01 01:00:00","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","998","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5","1
1","Wszystkie produkty
Marketing\Polecane Nowości","42","Polo 2020 (kolor ciemny szary)","","","","","","","","","Polo 2020 (kolor ciemny szary)","","","","","","","","","Polo 2020 (kolor ciemny szary)","","","","","","","","","","","","","","","","","","","","","","","","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3754","PLN","","","1599454029","KOMIS","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","50.00","40.65","23.0","0","28.61","23.26","23.0","5","0","28.61","23.26","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","","","100","3754-uniw","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1","","","https://sklep.zaksa.pl/product-pol-3754-Replika-wyjazdowa-ZAKSA-sezon-2020-2021-nr-71-Korneliusz-Banach-PERSONALIZACJA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/4/5/3754_1.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/4/5/3754_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/4/5/3754_3.jpg","2020-10-28 19:58:15
2020-10-28 19:58:15
2020-10-28 19:58:15","","https://sklep.zaksa.pl/data/gfx/icons/large/4/5/3754.jpg","2020-10-28 19:58:14","","https://sklep.zaksa.pl/data/gfx/icons/auctions/4/5/3754.jpg","https://sklep.zaksa.pl/data/gfx/icons/versions/4/5/3754.jpg","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1820","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","Kolekcja meczowa
Wszystkie produkty
Idealne na prezent
REPLIKI SEZON 2020/2021","42","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr 71 Korneliusz Banach - PERSONALIZACJA","","","","","","","","","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr 71 Korneliusz Banach - PERSONALIZACJA","","","","","","","","","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr 71 Korneliusz Banach - PERSONALIZACJA","","","","","","","","","PERSONALIZACJA\nr 71 Korneliusz Banach","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","y","n","y","n","172","513","nr 71 Korneliusz Banach","","0","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3755","PLN","","","1599454029","KOMIS","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","50.00","40.65","23.0","0","28.61","23.26","23.0","5","0","28.61","23.26","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","","","100","3755-uniw","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1","","","https://sklep.zaksa.pl/product-pol-3755-Replika-wyjazdowa-ZAKSA-sezon-2020-2021-nr-66-Mateusz-Zawalski-PERSONALIZACJA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/5/5/3755_3.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/5/5/3755_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/5/5/3755_1.jpg","2020-10-28 19:58:14
2020-10-28 19:58:14
2020-10-28 19:58:14","","https://sklep.zaksa.pl/data/gfx/icons/large/5/5/3755.jpg","2020-10-28 19:58:14","","https://sklep.zaksa.pl/data/gfx/icons/auctions/5/5/3755.jpg","https://sklep.zaksa.pl/data/gfx/icons/versions/5/5/3755.jpg","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1830","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","Kolekcja meczowa
Wszystkie produkty
Idealne na prezent
REPLIKI SEZON 2020/2021","42","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr. 66 Mateusz Zawalski - PERSONALIZACJA","","","","","","","","","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr. 66 Mateusz Zawalski - PERSONALIZACJA","","","","","","","","","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr. 66 Mateusz Zawalski - PERSONALIZACJA","","","","","","","","","PERSONALIZACJA\nr 66 Mateusz Zawalski","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","y","n","y","n","172","512","nr 66 Mateusz Zawalski","","0","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3756","PLN","","","1599454029","KOMIS","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","50.00","40.65","23.0","0","28.61","23.26","23.0","5","0","28.61","23.26","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","","","100","3756-uniw","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1","","","https://sklep.zaksa.pl/product-pol-3756-Replika-wyjazdowa-ZAKSA-sezon-2020-2021-nr-17-Rafal-Prokopczuk-PERSONALIZACJA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/6/5/3756_4.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/6/5/3756_5.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/6/5/3756_6.jpg","2020-10-28 19:58:14
2020-10-28 19:58:14
2020-10-28 19:58:14","","https://sklep.zaksa.pl/data/gfx/icons/large/6/5/3756.jpg","2020-10-28 20:27:15","","https://sklep.zaksa.pl/data/gfx/icons/auctions/6/5/3756.jpg","https://sklep.zaksa.pl/data/gfx/icons/versions/6/5/3756.jpg","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1840","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","Kolekcja meczowa
Wszystkie produkty
Idealne na prezent
REPLIKI SEZON 2020/2021","42","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr 17 Rafał Prokopczuk - PERSONALIZACJA","","","","","","","","","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr 17 Rafał Prokopczuk - PERSONALIZACJA","","","","","","","","","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr 17 Rafał Prokopczuk - PERSONALIZACJA","","","","","","","","","PERSONALIZACJA\nr 17 Rafał Prokopczuk","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","y","n","y","n","172","511","nr 17 Rafał Prokopczuk","","0","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"3757","PLN","","","1599454029","KOMIS","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","50.00","40.65","23.0","0","28.61","23.26","23.0","5","0","28.61","23.26","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","","","100","3757-uniw","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1","","","https://sklep.zaksa.pl/product-pol-3757-Replika-wyjazdowa-ZAKSA-sezon-2020-2021-nr-15-David-Smith-PERSONALIZACJA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/7/5/3757_4.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/7/5/3757_5.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/7/5/3757_6.jpg","2020-10-28 19:58:13
2020-10-28 19:58:13
2020-10-28 19:58:13","","https://sklep.zaksa.pl/data/gfx/icons/large/7/5/3757.jpg","2020-10-28 20:27:15","","https://sklep.zaksa.pl/data/gfx/icons/auctions/7/5/3757.jpg","https://sklep.zaksa.pl/data/gfx/icons/versions/7/5/3757.jpg","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1850","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","Kolekcja meczowa
Wszystkie produkty
Idealne na prezent
REPLIKI SEZON 2020/2021","42","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr 15 David Smith - PERSONALIZACJA","","","","","","","","","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr 15 David Smith - PERSONALIZACJA","","","","","","","","","Replika wyjazdowa ZAKSA - sezon 2020/2021 -  nr 15 David Smith - PERSONALIZACJA","","","","","","","","","PERSONALIZACJA\nr 15 David Smith","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","y","n","y","n","172","510","nr 15 David Smith","","0","same_prices","43","COLO SPORT - REPLIKI","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
